country,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0211,0.04181,0.041339999999999995,0.04292,0.026289999999999997,0.034010000000000006,0.037860000000000005,0.03404,0.04955,0.04018,0.05226,0.06364,0.05039,0.047639999999999995,0.06656000000000001,0.044410000000000005,0.04945,0.05807999999999999,0.06472,0.03823,0.04836,0.04778,0.057670000000000006,0.05509,0.06608,0.10023,0.0577,0.05681,0.0527,0.06921000000000001,0.08841,0.0919,0.07929,0.07997,0.08761000000000001,0.09451,0.11809000000000001,0.20282,0.18836,0.28087,0.22726,0.15811,0.1488,0.1897,0.19305,0.21241,0.22095,0.31455,0.49213999999999997,0.44268,0.36304000000000003,0.44441,0.49533,0.54994,0.22579000000000002,0.03449,0.05786,0.03873,0.023469999999999998,0.07646,0.08778,0.08906,0.2216,0.45565,0.53341,0.51826,0.47878999999999994,0.8469899999999999,0.9220700000000001,0.97985,0.76863,0.8670899999999999,0.86355,0.9151100000000001,1.11477,0.98434,1.37971,1.8717599999999999,1.55954,1.32302,0.62665,0.87754,0.75845,1.0612700000000002,0.73039,0.17075,0.8632,1.41384,2.1642,1.2462799999999998,1.63469,1.972,2.11577,1.82875,2.1871,2.58243,2.84654,2.83641,2.43609,3.08738,3.4090800000000003,3.34675,3.73958,4.27979,5.02616,5.54817,6.44886,6.24193,7.2586699999999995,8.25354,8.76802,8.7769,9.50681,10.57714,9.94852,9.784089999999999,10.84764,10.59623,10.92835,11.40705,12.18577,10.72834,8.92633,8.56604,8.65937,10.13038,10.83543,11.67672,10.537469999999999,10.58421,10.37566,10.71882,9.42793,9.95726,11.24906,10.318430000000001,11.95417,11.65743,11.05786,10.72998,10.12702,10.994810000000001,11.85952,13.25789,12.82986,10.41495,12.5687,12.09598,10.63465,9.95128,11.532760000000001,10.49548,8.99998,8.48979
France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07584,,0.07327,,,,,,0.07009,0.06758,0.07279,0.06704,0.06827000000000001,0.07616,0.08102999999999999,0.08599,0.07675,0.08216,0.09293,0.0958,0.1001,0.09941,0.10957,0.12240999999999999,0.12575999999999998,0.18072,0.18980999999999998,0.18362,0.19688,0.18115,0.19895,0.2151,0.26369000000000004,0.27252,0.31144,0.33063000000000003,0.34387,0.33353,0.3383,0.3945,0.41281,0.41156000000000004,0.42972,0.49998000000000004,0.51752,0.57999,0.46279,0.48036,0.54006,0.54971,0.58963,0.69024,0.79292,0.8944700000000001,0.9351700000000001,0.95114,0.93116,0.9403,1.0230299999999999,1.10382,1.16088,1.1726299999999998,1.23781,1.2977,1.40755,1.42082,1.44983,1.46525,1.3156700000000001,1.3331,1.6181299999999998,1.73931,1.6478,1.7086700000000001,1.70337,1.65835,1.68383,1.73603,1.9517099999999998,1.99131,2.0939099999999997,2.18846,2.09374,2.0077,1.98531,2.08957,2.1722599999999996,2.22132,2.44637,2.4523900000000003,2.45526,2.40917,2.5457799999999997,2.56497,2.64627,2.7595400000000003,2.8446,2.96916,3.18663,3.0781400000000003,2.89214,3.1735599999999997,3.08596,3.11859,3.33808,3.55875,3.5769800000000003,3.6538199999999996,3.65617,3.80133,3.8369699999999995,4.1298699999999995,2.8555599999999997,2.55202,2.75221,3.09746,2.81588,3.00326,3.89456,3.51707,4.14179,4.62195,5.12988,5.26922,5.23337,5.20749,5.159330000000001,5.6870199999999995,5.71563,5.199990000000001,4.58517,4.76369,4.803730000000001,4.66219,4.730180000000001,5.1963,4.81281,4.64818,3.3618900000000003,3.03056,3.11155,3.21407,2.05786,2.70151,4.10459,4.51754,4.78388,5.52661,4.83421,5.44147,5.362509999999999,5.02621,5.25431,5.49527,6.1151800000000005,6.2589999999999995,5.94276,5.78421,5.912780000000001,6.05077,6.338480000000001,6.98992,7.13328,7.187010000000001,7.02681,7.47063,7.672460000000001,8.1881,8.63376,9.01807,9.29021,9.89299,9.47861,8.429969999999999,9.48635,8.985560000000001,9.42178,9.82419,9.34853,8.376330000000001,8.01149,7.71117,7.35787,7.23807,6.92409,6.739660000000001,6.607260000000001,6.89602,6.596010000000001,6.825360000000001,6.36203,6.23081,5.82948,5.99555,6.4206900000000005,5.99249,6.41012,6.23897,6.09656,6.31959,6.2401800000000005,6.29269,6.302219999999999,6.28878,6.09508,5.95294,5.87448,5.61295,5.60246,5.23969,5.237830000000001,5.21831
French Guiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28781999999999996,0.41911000000000004,0.409,0.40054,0.52409,0.51469,0.50522,0.49513999999999997,0.60506,0.7074600000000001,0.68677,0.66413,0.63998,0.71759,0.7868,0.94266,1.08324,1.6414900000000001,1.90326,1.8271400000000002,2.14206,2.06889,2.00263,2.21873,1.8831,2.0869999999999997,4.741709999999999,5.6952,5.32817,8.4998,5.584169999999999,4.66031,4.94436,4.98492,4.36074,4.24186,3.9880199999999997,4.26635,4.96033,6.08551,7.03045,6.957510000000001,7.03533,6.785080000000001,6.71737,6.61815,6.3880099999999995,6.14039,6.1353599999999995,5.2393,4.42709,3.20344,2.74818,3.40414,3.10849,2.90097,2.42351,2.96543,2.95595,3.3972800000000003,3.1837,3.15837,2.92234,2.98486
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63908,0.62471,0.71234,0.6953699999999999,0.38697,0.46958999999999995,0.72692,0.56981,0.76003,0.73226,0.90254,1.2509,1.3929,1.48958,1.50979,1.7587400000000002,1.9887299999999999,1.8290099999999998,1.7081400000000002,1.7103700000000002,1.62814,1.9592900000000002,1.9803099999999998,2.17898,1.91674,1.9336200000000001,2.11214,2.0967599999999997,2.54613,2.6898,3.3484,3.3598199999999996,3.29084,3.01462,2.79367,2.51382,2.34135,2.0899400000000004,2.04145,2.07955,1.9934900000000002,1.97311,2.01579,1.95872,2.12486,2.39533,2.81144,2.88806,3.0981400000000003,3.02873,3.22238,3.2010099999999997,3.14051,3.2080900000000003,3.1912599999999998,3.20072,3.07291,2.97324,2.9676099999999996
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044469999999999996,0.26443,0.32727,0.17260999999999999,0.14204,0.36401,0.40625,0.7028399999999999,1.82728,3.46659,2.4799,3.52923,4.72856,4.46725,8.5059,8.5634,8.262030000000001,8.60082,9.3019,10.882819999999999,9.49203,9.09671,8.794,8.54907,7.011710000000001,7.41875,7.610810000000001,5.824269999999999,4.58711,4.80769,6.22818,4.7245099999999995,4.6365,4.90909,4.8386,4.14594,4.2557599999999995,4.2820800000000006,4.1929,4.24454,3.9978,3.81092,3.8079400000000003,3.5466699999999998,3.52175,3.47749,3.5475,2.96161,2.8577,2.8263700000000003,2.8726599999999998,2.9415400000000003,2.83375,2.8383599999999998,2.88161
Gambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405,0.053779999999999994,0.03974,0.0388,0.05011,0.04824,0.05785,0.06655,0.07455,0.05136,0.04983,0.0584,0.06692000000000001,0.07539,0.07435,0.07318,0.08085,0.07926,0.08617000000000001,0.10937999999999999,0.10657,0.11952,0.13908,0.12725,0.12330999999999999,0.18999000000000002,0.18456,0.20598000000000002,0.24538000000000001,0.25065,0.26088,0.2521,0.24889,0.23964000000000002,0.24581,0.2354,0.21045,0.22343000000000002,0.21746,0.2039,0.20797,0.20853000000000002,0.2021,0.20728000000000002,0.20162,0.20299,0.19741,0.19199000000000002,0.20247,0.21516,0.22378,0.22282,0.24114000000000002,0.23351999999999998,0.23135,0.22399000000000002,0.22674,0.25774,0.25881,0.26624000000000003,0.27939,0.24946,0.26174000000000003,0.26318
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8685099999999997,1.8944599999999998,1.17977,0.45443,0.81494,0.9015299999999999,1.0207899999999999,0.90489,0.9561700000000001,0.80442,0.73177,0.82452,0.9554799999999999,1.1323,1.38829,1.46386,1.1895,1.37588,1.30702,1.6400599999999999,1.7771099999999997,1.83929
Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02121,0.02162,0.019880000000000002,0.01996,0.023790000000000002,0.02434,0.02537,0.027510000000000003,0.03477,0.02329,0.02399,0.0231,0.04332,0.04455,0.03999,0.11417000000000001,0.03795,0.039169999999999996,0.041010000000000005,0.038689999999999995,0.03792,0.03685,0.03639,0.04225,0.09748,0.13762,0.14313,0.13218,0.13589,0.13993,0.14182999999999998,0.15545,0.12293,0.1629,0.15542999999999998,0.16672,0.16496,0.13067,0.17101,0.16244,0.12092,0.15214,0.15186,0.16793,0.17493,0.1984,0.21856,0.2285,0.29496999999999995,0.30358,0.34259,0.32123,0.33616999999999997,0.38545,0.39918000000000003,0.41675,0.38561999999999996,0.40753,0.44896,0.49571000000000004,0.55957,0.60355,0.70613,0.8279799999999999,0.89145,0.94237,1.01016,0.94947,1.01032,1.13517,1.2388,1.32905,1.50745,1.6734,1.6482900000000003,1.80033,1.92619,1.9954,1.95498,2.16472,2.32235,2.45993,1.7712400000000001,2.4841,2.49485,2.4117599999999997,2.4590099999999997,2.5766,2.86421,3.0657200000000002,3.2592,3.45024,3.5205800000000003,3.5777699999999997,3.5853599999999997,3.70676,4.00711,4.22644,4.37717,4.59185,4.42385,4.49632,4.62075,4.73479,5.01745,5.2725,5.41364,5.66325,6.0123,5.90057,5.69338,6.03636,6.16513,6.52415,6.08935,7.33339,7.304930000000001,7.187469999999999,7.087510000000001,7.18725,7.749110000000001,8.2307,7.538869999999999,6.994460000000001,7.5831,7.98261,7.72244,6.40345,7.05358,7.69045,7.36337,5.33119,7.21122,7.257060000000001,6.4991,7.5190600000000005,7.846439999999999,8.33135,7.099589999999999,5.89818,5.2889800000000005,5.52985,6.15795,6.7697199999999995,7.424689999999999,8.31439,8.77758,9.36919,9.37703,9.41461,9.43636,9.65703,8.59815,1.73357,4.20376,4.80987,5.61881,6.36116,7.32385,8.23461,8.68324,8.82371,9.2978,10.153889999999999,10.70652,10.82017,10.46791,10.401689999999999,11.13238,11.33964,11.906880000000001,12.647969999999999,12.85999,12.6458,12.43868,12.15285,12.70018,13.49259,13.104510000000001,13.21389,13.2517,13.811320000000002,13.52369,12.76684,13.9059,13.434870000000002,13.79385,14.314110000000001,14.1137,13.483620000000002,13.093860000000001,13.0695,13.36486,13.504079999999998,13.53287,13.307570000000002,13.218910000000001,12.95416,12.837660000000001,11.699110000000001,11.138110000000001,10.87765,10.65773,10.58695,10.865089999999999,10.5154,10.429030000000001,10.03327,10.13362,10.433819999999999,10.15485,10.08634,10.03132,9.810939999999999,10.07204,9.65284,9.67564,8.9652,9.42954,9.10235,9.18553,9.39906
Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12809,0.1729,0.1674,0.19092,0.18253,0.20914000000000002,0.18384,0.21386,0.21839,0.20536999999999997,0.21991999999999998,0.19597,0.20234000000000002,0.23596,0.21961,0.22113000000000002,0.18261,0.18567,0.21453000000000003,0.20129,0.30538000000000004,0.26003000000000004,0.26682,0.2647,0.3058,0.27934000000000003,0.2429,0.2947,0.28683000000000003,0.25196,0.23693000000000003,0.27407,0.26491,0.30732,0.20967,0.26153000000000004,0.23251999999999998,0.24370999999999998,0.24906999999999999,0.23496,0.26093,0.26154,0.25738,0.28581999999999996,0.30317,0.3148,0.32675,0.36230999999999997,0.35628000000000004,0.35620999999999997,0.33404,0.35861,0.37504,0.37578,0.35258,0.3269,0.42627,0.4362,0.39528,0.32502,0.40936999999999996,0.39434,0.46493,0.55874
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.72441,4.97392,3.5309,3.16183,2.62467,2.79166,2.4369,2.43079,2.59458,2.23525,2.2152,2.35625,2.48621,2.44434,2.40332,2.05036,2.33229,2.60874,2.72975,2.70149,2.82578,3.2477099999999997,2.93509,3.35762,3.04806,3.4591199999999995,3.0004299999999997,2.9706799999999998,2.66086,3.4714300000000002,3.3126300000000004,1.92635,0.82499,1.37601,1.2397200000000002,1.6536400000000002,1.51515,1.78862,2.60953,2.6036799999999998,5.32985,7.35485,8.68107,8.78001,10.36732,10.07954,10.349839999999999,10.772039999999999,11.32853,11.721910000000001,12.20077,12.48114,12.44537,12.51907,13.371310000000001,13.74606,14.29695,14.142999999999999,14.52294,15.791089999999999,15.92349,15.542029999999999,15.779770000000001,16.76391
Greece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0474,0.02348,0.05367,0.05515,0.0804,0.04716,0.05155,0.03947,0.04288,,,,0.00091,,,,0.00088,,,,,0.0008300000000000001,,,,0.08096,0.07062,0.07148,0.06609,0.07851,0.07542,0.09502000000000001,0.04927,0.08424,0.08365,0.06631000000000001,0.07887999999999999,0.06971000000000001,0.05424,0.05032,0.08234,0.13909000000000002,0.10619,0.13509000000000002,0.16913,,0.2467,0.00201,0.004,0.011909999999999999,0.01643,0.022180000000000002,0.01879,0.11900999999999999,0.12752,0.11517000000000001,0.15313,0.21633000000000002,0.33233,0.30161,0.37822,0.38292,0.43123999999999996,0.44975,0.42417,0.41191000000000005,0.34936999999999996,0.42378999999999994,0.42912,0.48935,0.5148,0.40296,0.03535,0.03274,0.018430000000000002,0.03098,0.02914,0.0151,0.009009999999999999,0.01681,0.0224,0.1746,0.2091,0.5461699999999999,0.5998,0.62332,0.62875,0.64783,0.75132,0.7853399999999999,0.84272,0.91228,0.9860899999999999,1.13158,1.17415,1.2082700000000002,1.4501600000000001,1.55695,1.99482,2.17335,2.26313,2.57062,2.91702,2.7525,3.15353,3.5647800000000003,4.187119999999999,4.04515,4.30454,4.6983,5.077459999999999,5.12105,5.39116,5.34548,5.22593,5.3364400000000005,5.653980000000001,5.782030000000001,6.1159,5.94485,6.35951,6.7868,7.36913,7.33063,7.247719999999999,7.31447,7.25612,7.388999999999999,7.402819999999999,7.480580000000001,7.75223,8.080010000000001,7.939760000000001,8.36295,8.53653,8.50578,8.67932,8.79284,8.913219999999999,8.765080000000001,8.82532,8.596919999999999,8.22353,7.46881,7.2373,7.19758,6.25497
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.30472,4.22193,4.43388,4.91171,4.03675,7.9217699999999995,5.20435,5.623530000000001,7.58157,7.49255,6.850639999999999,8.64067,7.496589999999999,9.044319999999999,8.33995,8.78915,9.54603,9.888110000000001,12.3871,9.00024,8.2129,9.89737,11.48472,11.417489999999999,11.31343,10.20449,4.4198900000000005,14.491879999999998,7.86665,11.4471,11.24655,10.43087,10.1016,7.002039999999999,10.81983,9.58507,6.06827,4.31785,9.959769999999999,8.55907,9.96664,9.80762,8.618160000000001,8.95465,9.029739999999999,9.032010000000001,9.28904,9.34065,9.45102,9.62122,9.460930000000001,9.55758,9.51994,9.35308,10.22072,10.64289,10.94623,11.131269999999999,11.51491,10.04584,11.58312,12.35107,9.918560000000001,9.918560000000001
Grenada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09564,0.14355,0.14261,0.14084000000000002,0.13848,0.13576,0.13285999999999998,0.12995,0.16957,0.16618,0.24481999999999998,0.20089,0.27771,0.15711,0.23388,0.23260999999999998,0.30917,0.38611999999999996,0.42512,0.50344,0.46595,0.50612,0.50743,0.5874199999999999,0.39363000000000004,0.51558,0.52132,0.52853,0.57633,0.53817,0.53556,0.64771,0.6696,0.6494300000000001,0.63321,0.6239100000000001,0.65904,0.7379,0.97216,1.0598299999999998,1.10435,1.1404299999999998,1.20712,1.2309,1.43859,1.4995399999999999,1.5278399999999999,1.6679,1.73738,1.91573,1.87627,1.90805,2.0111,2.1132299999999997,2.0001900000000004,2.10132,2.2370900000000002,2.3008,2.43424,2.4257400000000002,2.4870200000000002,2.4079200000000003,2.57247,2.87373
Guadeloupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29683000000000004,0.30978,0.3038,0.29656,0.32041,0.34171999999999997,0.37585999999999997,0.43641,0.4227,0.5334899999999999,0.57298,0.62542,0.6521,0.7045,0.73125,0.68406,0.83085,0.93824,0.8910799999999999,0.98534,0.95304,1.05951,1.16583,1.25,1.17815,1.23146,1.51027,1.60041,1.6114600000000001,1.64065,1.8958099999999998,2.35722,2.24667,2.35603,2.48944,2.48443,2.59974,2.72028,2.9832799999999997,3.08906,3.3196,3.4494800000000003,3.53756,3.63723,3.73484,3.80904,3.8683199999999998,3.9141199999999996,3.93056,4.02369,4.12456,4.19067,4.30636,4.39809,4.09285,4.28682,4.22783,4.467169999999999,4.580509999999999,4.59605,4.59917,4.64462,4.62146,4.61956
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00461,0.00451,0.0044399999999999995,0.00434,0.0056700000000000006,0.00554,0.00539,0.00524,0.00636,0.19697,0.19704000000000002,0.19376,0.19918,0.21154,0.25361,0.26374000000000003,0.25877,0.28856,0.30838000000000004,0.32602,0.33207,0.3173,0.33989,0.38493,0.41799,0.35845,0.39728,0.4173,0.43238000000000004,0.42391,0.43781000000000003,0.47225,0.49763,0.50568,0.56487,0.5167,0.5795600000000001,0.61127,0.67691,0.63355,0.5427,0.48299,0.41231,0.43228,0.43408,0.44464,0.46845,0.47253999999999996,0.47493,0.55529,0.53838,0.62553,0.5738,0.6766300000000001,0.69175,0.62676,0.69881,0.78589,0.78258,0.8482299999999999,0.8872200000000001,0.9041,0.86116,0.9023100000000001,0.9534100000000001,0.9374600000000001,0.91496,0.81018,0.8219299999999999,0.79171,0.7864800000000001,0.77896,0.8665
Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04759,0.04477,0.11479,0.16952,0.17882,0.18578,0.18372,0.17965,0.18202000000000002,0.18051,0.18268,0.17979,0.18788,0.19112,0.19387000000000001,0.1859,0.19344,0.19344,0.20274,0.2053,0.20425,0.21249,0.21398000000000003,0.21595,0.20975,0.19842,0.19829000000000002,0.19565,0.19093,0.18487,0.18504,0.1813,0.17501,0.16873,0.15913,0.15424000000000002,0.16299,0.15900999999999998,0.1566,0.1536,0.14628,0.14714000000000002,0.14543,0.14493,0.14523,0.14459,0.14179,0.12211,0.11928,0.11918,0.20993,0.21078000000000002,0.2364,0.2456,0.22198,0.19241
Guinea-Bissau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0137,0.00674,0.01993,0.0131,0.01292,0.019119999999999998,0.01885,0.018580000000000003,0.01832,0.02409,0.02974,0.04705,0.06402000000000001,0.07488,0.0911,0.10114,0.09961,0.07073,0.09084,0.08394,0.09787,0.10117000000000001,0.08942,0.14637,0.13421,0.14601,0.12038,0.12746,0.1253,0.13188,0.17257,0.16495,0.16155,0.15812,0.17453,0.18237,0.18978,0.19675,0.2142,0.22366,0.16316,0.16293,0.16264,0.16228,0.15871,0.15525,0.15189,0.16349,0.13673,0.15091,0.1115,0.11188,0.11220999999999999,0.13864,0.14085,0.14538,0.14474,0.15124,0.14561,0.14695999999999998,0.14584,0.1468,0.14755,0.14607
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6403300000000001,0.68048,0.7739699999999999,0.99721,1.00895,1.06589,1.09822,1.03703,0.8621700000000001,1.01134,1.16975,1.26625,1.1295,0.99534,1.0208,1.6575,1.7825900000000001,1.9697799999999999,1.9571599999999998,1.98888,2.27203,2.13078,2.1932400000000003,2.50236,2.12902,2.4670099999999997,2.33375,2.49111,2.6602799999999998,1.9466700000000001,2.27473,2.2854799999999997,1.7879,1.59754,1.81602,1.8548,1.38301,1.7567,1.9109900000000002,1.63078,1.5730000000000002,1.55354,1.4562,1.45157,1.9164,2.01322,2.0789,2.16846,2.24779,2.26879,2.16872,2.14623,2.1266599999999998,2.10854,2.19359,1.93582,1.7354599999999998,2.09485,2.08307,2.08547,2.28266,2.35751,2.63006,2.54391
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035289999999999995,0.0403,0.04402,0.04651,0.06269,0.07617,0.07375,0.06936,0.07396,0.06674,0.07397999999999999,0.07532,0.07566,0.06076,0.07182000000000001,0.07125,0.06984,0.05856,0.05822000000000001,0.06822,0.08176,0.08415,0.08045,0.085,0.0937,0.09416000000000001,0.1288,0.13249,0.13858,0.1357,0.13213,0.1317,0.13853,0.14675,0.14631,0.1476,0.1292,0.13687,0.15015,0.14917,0.13996,0.13769,0.1231,0.08813,0.03918,0.11535,0.12980999999999998,0.1686,0.14918,0.15837,0.15997999999999998,0.18054,0.20668000000000003,0.19321,0.21793,0.22404000000000002,0.22445,0.25015,0.24709,0.23035,0.21266999999999997,0.21866999999999998,0.22523,0.23059000000000002
