country,region,sub-region,year,CO2_pc,energy_use_pc,energy_production_pc,hdi,income_pc,gini_idx,military_%gdp,population,gas_price_liter
Angola,Africa,Middle Africa,1967,0.16664,,0.0,,5390.0,,0.0,5962831.0,
Angola,Africa,Middle Africa,1968,0.27563000000000004,,0.0,,5230.0,,0.0,6066094.0,
Angola,Africa,Middle Africa,1969,0.45108,,0.0,,5300.0,,0.0,6177703.0,
Angola,Africa,Middle Africa,1970,0.5685399999999999,,0.0,,5550.0,,0.0,6300969.0,
Angola,Africa,Middle Africa,1971,0.5297,0.636725544898124,0.00151,,5780.0,,0.0,6437645.0,
Angola,Africa,Middle Africa,1972,0.68406,0.670846329545924,0.0017,,5670.0,,0.0,6587647.0,
Angola,Africa,Middle Africa,1973,0.7229899999999999,0.653363057191854,0.00185,,6000.0,,0.0,6750215.0,
Angola,Africa,Middle Africa,1974,0.70381,0.651734664690594,0.00187,,6060.0,,0.0,6923749.0,
Angola,Africa,Middle Africa,1975,0.6211399999999999,0.620860909941048,0.00172,,5620.0,,0.0,7107334.0,
Angola,Africa,Middle Africa,1976,0.45008,0.59812655587948,0.00164,,5200.0,,0.0,7299508.0,
Angola,Africa,Middle Africa,1977,0.47121,0.574407280813644,0.0015300000000000001,,5110.0,,0.0,7501320.0,
Angola,Africa,Middle Africa,1978,0.7013,0.614731027218773,0.0014199999999999998,,4720.0,,0.0,7717139.0,
Angola,Africa,Middle Africa,1979,0.69203,0.605147866330119,0.00149,,4610.0,0.0,0.0,7952882.0,
Angola,Africa,Middle Africa,1980,0.6509999999999999,0.597382312048827,0.00148,,4590.0,0.0,8.39,8211950.0,
Angola,Africa,Middle Africa,1981,0.62133,0.581165776413296,0.0013,,4250.0,0.0,11.2,8497950.0,
Angola,Africa,Middle Africa,1982,0.52788,0.553082152901191,0.0012699999999999999,,4110.0,0.0,12.0,8807511.0,
Angola,Africa,Middle Africa,1983,0.5603199999999999,0.548386291432015,0.0015199999999999999,,4140.0,0.0,13.5,9128655.0,
Angola,Africa,Middle Africa,1984,0.5303,0.535443989360225,0.0016300000000000002,,4240.0,0.0,17.4,9444918.0,
Angola,Africa,Middle Africa,1985,0.48236,0.550458096254816,0.0017399999999999998,,4260.0,0.0,15.2,9745209.0,
Angola,Africa,Middle Africa,1986,0.46493,0.541449174313895,0.00197,,4290.0,0.0,16.4,10023700.0,
Angola,Africa,Middle Africa,1987,0.56538,0.540593253270278,0.00233,,4480.0,0.0,18.4,10285712.0,
Angola,Africa,Middle Africa,1988,0.4864600000000001,0.548945373726489,0.0027600000000000003,,4620.0,0.0,16.8,10544904.0,
Angola,Africa,Middle Africa,1989,0.46287,0.547061462012638,0.0027,,4530.0,0.0,19.1,10820992.0,
Angola,Africa,Middle Africa,1990,0.45966,0.569242999454671,0.00277,,4390.0,0.0,15.6,11127870.0,
Angola,Africa,Middle Africa,1991,0.44362,0.565451027196188,0.00281,,4210.0,0.0,8.12,11472173.0,0.0
Angola,Africa,Middle Africa,1992,0.43849,0.550548264050147,0.00298,,3790.0,0.0,5.25,11848971.0,0.0
Angola,Africa,Middle Africa,1993,0.47155,0.551688878141007,0.00268,,2760.0,0.0,16.1,12246786.0,0.0
Angola,Africa,Middle Africa,1994,0.30756999999999995,0.541553066688467,0.00281,,2770.0,0.0,5.22,12648483.0,0.0
Angola,Africa,Middle Africa,1995,0.8414200000000001,0.528613093401503,0.00301,,2970.0,0.0,4.28,13042666.0,0.0
Angola,Africa,Middle Africa,1996,0.77896,0.532422421598486,0.0032,,3210.0,0.0,2.45,13424813.0,0.0
Angola,Africa,Middle Africa,1997,0.53478,0.533207209966482,0.00325,,3370.0,0.0,5.97,13801868.0,0.0
Angola,Africa,Middle Africa,1998,0.51507,0.521797741178154,0.0032700000000000003,,3500.0,0.0,2.62,14187710.0,0.38
Angola,Africa,Middle Africa,1999,0.62702,0.536380695810814,0.00322,0.382,3510.0,0.0,17.3,14601983.0,0.0
Angola,Africa,Middle Africa,2000,0.63357,0.538474949651284,0.00314,0.391,3510.0,0.0,6.39,15058638.0,0.3
Angola,Africa,Middle Africa,2001,0.62529,0.547904803393659,0.00302,0.401,3540.0,0.0,4.52,15562791.0,0.0
Angola,Africa,Middle Africa,2002,0.78615,0.557682918623007,0.00345,0.406,3180.0,0.0,3.51,16109696.0,0.19
Angola,Africa,Middle Africa,2003,0.54303,0.58384781318582,0.0033299999999999996,0.415,3240.0,0.0,4.72,16691395.0,0.0
Angola,Africa,Middle Africa,2004,1.08651,0.611988687422685,0.00361,0.426,3460.0,0.0,4.16,17295500.0,0.39
Angola,Africa,Middle Africa,2005,1.06932,0.568569110318921,0.0043,0.439,3950.0,0.0,4.83,17912942.0,0.0
Angola,Africa,Middle Africa,2006,1.20077,0.599435602972917,0.0047,0.45399999999999996,4600.0,0.0,4.71,18541467.0,0.5
Angola,Africa,Middle Africa,2007,1.31098,0.625843498740996,0.00542,0.46799999999999997,5440.0,0.0,3.36,19183907.0,0.0
Angola,Africa,Middle Africa,2008,1.29557,0.657618232301606,0.00586,0.48,5980.0,42.7,3.76,19842251.0,0.53
Angola,Africa,Middle Africa,2009,1.35427,0.679068871305837,0.0054399999999999995,0.488,5910.0,0.0,4.39,20520103.0,0.0
Angola,Africa,Middle Africa,2010,1.36921,0.716493504424504,,0.495,5900.0,0.0,4.24,21219954.0,0.65
Angola,Africa,Middle Africa,2011,1.38263,,,0.508,5910.0,0.0,3.5,21942296.0,0.0
Angola,Africa,Middle Africa,2012,1.47212,,,0.523,6000.0,0.0,3.64,22685632.0,0.63
Angola,Africa,Middle Africa,2013,1.38437,,,0.527,6190.0,0.0,4.88,23448202.0,0.0
Anguilla,Americas,Caribbean,1997,4.2952,,,,,,,10305.0,
Anguilla,Americas,Caribbean,1998,4.55661,,,,,,,10545.0,
Anguilla,Americas,Caribbean,1999,4.78543,,,,,,,10797.0,
Anguilla,Americas,Caribbean,2000,5.63185,,,,,,,11071.0,
Anguilla,Americas,Caribbean,2001,8.2913,,,,,,,11371.0,
Anguilla,Americas,Caribbean,2002,7.94246,,,,,,,11693.0,
Anguilla,Americas,Caribbean,2003,8.18191,,,,,,,12023.0,
Anguilla,Americas,Caribbean,2004,9.24864,,,,,,,12342.0,
Anguilla,Americas,Caribbean,2005,9.45435,,,,,,,12637.0,
Anguilla,Americas,Caribbean,2006,10.20845,,,,,,,12903.0,
Anguilla,Americas,Caribbean,2007,10.44489,,,,,,,13145.0,
Anguilla,Americas,Caribbean,2008,10.20108,,,,,,,13365.0,
Anguilla,Americas,Caribbean,2009,9.74206,,,,,,,13571.0,
Anguilla,Americas,Caribbean,2010,9.7886,,,,,,,13768.0,
Anguilla,Americas,Caribbean,2011,9.1403,,,,,,,13956.0,
Anguilla,Americas,Caribbean,2012,8.98749,,,,,,,14133.0,
Anguilla,Americas,Caribbean,2013,8.39625,,,,,,,14300.0,
Antigua And Barbuda,Americas,Caribbean,1957,0.4119,,,,4110.0,,,53411.0,
Antigua And Barbuda,Americas,Caribbean,1958,0.5458,,,,4210.0,,,53744.0,
Antigua And Barbuda,Americas,Caribbean,1959,0.54178,,,,4310.0,,,54143.0,
Antigua And Barbuda,Americas,Caribbean,1960,0.67056,,,,4420.0,,,54681.0,
Antigua And Barbuda,Americas,Caribbean,1961,0.86036,,,,4530.0,,,55403.0,
Antigua And Barbuda,Americas,Caribbean,1962,1.82321,,,,4640.0,,,56311.0,
Antigua And Barbuda,Americas,Caribbean,1963,1.47004,,,,4750.0,,,57368.0,
Antigua And Barbuda,Americas,Caribbean,1964,1.56695,,,,4870.0,,,58500.0,
Antigua And Barbuda,Americas,Caribbean,1965,2.52013,,,,4980.0,,,59653.0,
Antigua And Barbuda,Americas,Caribbean,1966,5.7274699999999985,,,,5100.0,,,60818.0,
Antigua And Barbuda,Americas,Caribbean,1967,9.10723,,,,5230.0,,,62002.0,
Antigua And Barbuda,Americas,Caribbean,1968,15.67051,,,,5360.0,,,63176.0,
Antigua And Barbuda,Americas,Caribbean,1969,19.55723,,,,5490.0,,,64307.0,
Antigua And Barbuda,Americas,Caribbean,1970,7.06757,,,,5620.0,,,65369.0,
Antigua And Barbuda,Americas,Caribbean,1971,6.41161,,,,5890.0,,,66338.0,
Antigua And Barbuda,Americas,Caribbean,1972,5.56506,,,,6160.0,,,67205.0,
Antigua And Barbuda,Americas,Caribbean,1973,4.85494,,,,6540.0,,,67972.0,
Antigua And Barbuda,Americas,Caribbean,1974,6.24863,,,,6650.0,,,68655.0,
Antigua And Barbuda,Americas,Caribbean,1975,10.21857,,,,6230.0,,,69253.0,
Antigua And Barbuda,Americas,Caribbean,1976,5.77991,,,,5670.0,,,69782.0,
Antigua And Barbuda,Americas,Caribbean,1977,6.63126,,,,6140.0,,,70223.0,
Antigua And Barbuda,Americas,Caribbean,1978,6.9684800000000005,,,,6440.0,,,70508.0,
Antigua And Barbuda,Americas,Caribbean,1979,5.76871,,,,7250.0,,,70553.0,
Antigua And Barbuda,Americas,Caribbean,1980,2.03411,,,,7850.0,,,70301.0,
Antigua And Barbuda,Americas,Caribbean,1981,1.52449,,,,8350.0,,,69750.0,
Antigua And Barbuda,Americas,Caribbean,1982,4.25429,,,,8470.0,,,68950.0,
Antigua And Barbuda,Americas,Caribbean,1983,1.24096,,,,9150.0,,,67958.0,
Antigua And Barbuda,Americas,Caribbean,1984,2.19354,,,,9960.0,,,66863.0,
Antigua And Barbuda,Americas,Caribbean,1985,3.79249,,,,10900.0,,,65744.0,
Antigua And Barbuda,Americas,Caribbean,1986,3.85935,,,,12100.0,,,64605.0,
Antigua And Barbuda,Americas,Caribbean,1987,4.3318,,,,13400.0,,,63484.0,
Antigua And Barbuda,Americas,Caribbean,1988,4.57322,,,,14800.0,,,62538.0,
Antigua And Barbuda,Americas,Caribbean,1989,4.61536,,,,15900.0,,,61967.0,
Antigua And Barbuda,Americas,Caribbean,1990,4.85683,1.58881566509115,,,16400.0,,,61906.0,
Antigua And Barbuda,Americas,Caribbean,1991,4.6412,,,,16600.0,,,62412.0,0.0
Antigua And Barbuda,Americas,Caribbean,1992,4.56643,,,,16500.0,,,63434.0,0.0
Antigua And Barbuda,Americas,Caribbean,1993,4.69158,,,,17000.0,,,64868.0,0.0
Antigua And Barbuda,Americas,Caribbean,1994,4.6832,,,,17700.0,,,66550.0,0.0
Antigua And Barbuda,Americas,Caribbean,1995,4.72087,,,,16500.0,,,68349.0,0.0
Antigua And Barbuda,Americas,Caribbean,1996,4.59345,,,,17100.0,,,70245.0,0.0
Antigua And Barbuda,Americas,Caribbean,1997,4.67014,,,,17500.0,,,72232.0,0.0
Antigua And Barbuda,Americas,Caribbean,1998,4.4964900000000005,,,,17900.0,,,74206.0,0.0
Antigua And Barbuda,Americas,Caribbean,1999,4.58086,,,,18100.0,,,76041.0,0.0
Antigua And Barbuda,Americas,Caribbean,2000,4.43884,,,,18800.0,,,77648.0,0.56
Antigua And Barbuda,Americas,Caribbean,2001,4.36442,,,,17500.0,,,78972.0,0.0
Antigua And Barbuda,Americas,Caribbean,2002,4.5358,,,,17500.0,,,80030.0,0.0
Antigua And Barbuda,Americas,Caribbean,2003,4.80405,,,,18300.0,,,80904.0,0.0
Antigua And Barbuda,Americas,Caribbean,2004,4.98054,1.62968685868804,,,19200.0,,,81718.0,0.68
Antigua And Barbuda,Americas,Caribbean,2005,4.97386,1.6325849659183,,0.773,20100.0,,,82565.0,0.0
Antigua And Barbuda,Americas,Caribbean,2006,5.09583,1.68330351257181,,0.7809999999999999,22500.0,,,83467.0,0.97
Antigua And Barbuda,Americas,Caribbean,2007,5.56102,1.6989585151568,,0.7859999999999999,24200.0,,,84397.0,0.0
Antigua And Barbuda,Americas,Caribbean,2008,5.62781,,,0.7879999999999999,24000.0,,,85350.0,1.11
Antigua And Barbuda,Americas,Caribbean,2009,5.90576,,,0.7829999999999999,20800.0,,,86300.0,0.0
Antigua And Barbuda,Americas,Caribbean,2010,6.01072,,,0.782,19100.0,,,87233.0,0.99
Antigua And Barbuda,Americas,Caribbean,2011,5.82327,,,0.778,18600.0,,,88152.0,0.0
Antigua And Barbuda,Americas,Caribbean,2012,5.886819999999998,,,0.7809999999999999,19100.0,,,89069.0,0.0
Antigua And Barbuda,Americas,Caribbean,2013,5.8269,,,0.782,18900.0,,,89985.0,0.0
Argentina,Americas,South America,1887,0.35341,,,,4890.0,,,,
Argentina,Americas,South America,1888,0.28112,,,,5530.0,,,,
Argentina,Americas,South America,1889,0.53692,,,,5890.0,,,,
Argentina,Americas,South America,1890,0.4062,,,,5230.0,,,3402273.0,
Argentina,Americas,South America,1891,0.26903,,,,4780.0,,,,
Argentina,Americas,South America,1892,0.38437,,,,5570.0,,,,
Argentina,Americas,South America,1893,0.41718,,,,5730.0,,,,
Argentina,Americas,South America,1894,0.5179,,,,6420.0,,,,
Argentina,Americas,South America,1895,0.56929,,,,6920.0,,,,
Argentina,Americas,South America,1896,0.56065,,,,7450.0,,,,
Argentina,Americas,South America,1897,0.48987,,,,5820.0,,,,
Argentina,Americas,South America,1898,0.53492,,,,6140.0,,,,
Argentina,Americas,South America,1899,0.64355,,,,7040.0,,,,
Argentina,Americas,South America,1900,0.44144,,,,6000.0,,,4756635.0,
Argentina,Americas,South America,1901,0.51166,,,,6340.0,,,,
Argentina,Americas,South America,1902,0.55652,,,,6030.0,,,,
Argentina,Americas,South America,1903,0.54505,,,,6720.0,,,,
Argentina,Americas,South America,1904,0.6963600000000001,,,,7250.0,,,,
Argentina,Americas,South America,1905,0.70368,,,,8010.0,,,,
Argentina,Americas,South America,1906,1.06427,,,,8040.0,,,,
Argentina,Americas,South America,1907,1.02489,,,,7840.0,,,,
Argentina,Americas,South America,1908,1.20218,,,,8250.0,,,,
Argentina,Americas,South America,1909,0.90219,,,,8270.0,,,,
Argentina,Americas,South America,1910,1.30393,,,,8490.0,,,6852668.0,
Argentina,Americas,South America,1911,1.40199,,,,8250.0,,,,
Argentina,Americas,South America,1912,1.28706,,,,8540.0,,,,
Argentina,Americas,South America,1913,1.32667,,,,8230.0,,,,
Argentina,Americas,South America,1914,1.1007,,,,7000.0,,,,
Argentina,Americas,South America,1915,0.86034,,,,6710.0,,,,
Argentina,Americas,South America,1916,0.60665,,,,6360.0,,,,
Argentina,Americas,South America,1917,0.26666,,,,5700.0,,,,
Argentina,Americas,South America,1918,0.29616,,,,6600.0,,,,
Argentina,Americas,South America,1919,0.43,,,,6680.0,,,,
Argentina,Americas,South America,1920,0.6653899999999999,,,,7000.0,,,8884894.0,
Argentina,Americas,South America,1921,0.60977,,,,6900.0,,,,
Argentina,Americas,South America,1922,0.77968,,,,7180.0,,,,
Argentina,Americas,South America,1923,0.8706799999999999,,,,7680.0,,,,
Argentina,Americas,South America,1924,1.09081,,,,7970.0,,,,
Argentina,Americas,South America,1925,1.0857,,,,7630.0,,,,
Argentina,Americas,South America,1926,1.0578,,,,7720.0,,,,
Argentina,Americas,South America,1927,1.22055,,,,7990.0,,,,
Argentina,Americas,South America,1928,1.13003,,,,8190.0,,,,
Argentina,Americas,South America,1929,1.13366,,,,8280.0,,,,
Argentina,Americas,South America,1930,1.07417,,,,7650.0,,,11898249.0,
Argentina,Americas,South America,1931,1.05657,,,,6920.0,,,,
Argentina,Americas,South America,1932,1.05725,,,,6510.0,,,,
Argentina,Americas,South America,1933,1.0492,,,,6640.0,,,,
Argentina,Americas,South America,1934,1.11051,,,,6990.0,,,,
Argentina,Americas,South America,1935,1.07408,,,,7110.0,,,,
Argentina,Americas,South America,1936,1.13954,,,,7010.0,,,,
Argentina,Americas,South America,1937,1.23998,,,,7360.0,,,,
Argentina,Americas,South America,1938,1.19239,,,,7220.0,,,,
Argentina,Americas,South America,1939,1.2439,,,,7330.0,,,,
Argentina,Americas,South America,1940,1.12078,,,,7290.0,,,14200813.0,
Argentina,Americas,South America,1941,0.96899,,,,7510.0,,,,
Argentina,Americas,South America,1942,0.9218,,,,7430.0,,,,
Argentina,Americas,South America,1943,0.94717,,,,7220.0,,,,
Argentina,Americas,South America,1944,0.92309,,,,7880.0,,,,
Argentina,Americas,South America,1945,0.8889100000000001,,,,7460.0,,,,
Argentina,Americas,South America,1946,0.87626,,,,7920.0,,,,
Argentina,Americas,South America,1947,0.91149,,,,8570.0,,,,
Argentina,Americas,South America,1948,1.0676,,,,8800.0,,,,
Argentina,Americas,South America,1949,0.91902,,,,8450.0,,,,
Argentina,Americas,South America,1950,1.7462799999999998,,,,8320.0,,,17150335.0,
Argentina,Americas,South America,1951,1.99888,,,,8430.0,,,17507132.0,
Argentina,Americas,South America,1952,2.0221400000000003,,,,7800.0,,,17866097.0,
Argentina,Americas,South America,1953,1.92969,,,,8030.0,,,18224150.0,
Argentina,Americas,South America,1954,1.97987,,,,8180.0,,,18579041.0,
Argentina,Americas,South America,1955,2.0918,,,,8580.0,,,18929350.0,
Argentina,Americas,South America,1956,2.30031,,,,8640.0,,,19274526.0,
Argentina,Americas,South America,1957,2.42938,,,,8910.0,,,19614848.0,
Argentina,Americas,South America,1958,2.21713,,,,9280.0,,,19951326.0,
Argentina,Americas,South America,1959,2.41522,,,,8510.0,,,20285530.0,
Argentina,Americas,South America,1960,2.36726,,0.0,,9030.0,,1.18,20619075.0,
Argentina,Americas,South America,1961,2.44239,,0.0,,9510.0,,1.28,20953079.0,
Argentina,Americas,South America,1962,2.52216,,0.0,,9190.0,,1.25,21287682.0,
Argentina,Americas,South America,1963,2.31615,,0.0,,8820.0,,1.33,21621845.0,
Argentina,Americas,South America,1964,2.53815,,0.0,,9590.0,,0.96,21953926.0,
Argentina,Americas,South America,1965,2.64147,,0.0,,10300.0,,0.888,22283389.0,
Argentina,Americas,South America,1966,2.7924,,0.0,,10200.0,,0.971,22608747.0,
Argentina,Americas,South America,1967,2.8579,,0.0,,10400.0,,1.05,22932201.0,
Argentina,Americas,South America,1968,2.96959,,0.0,,10700.0,,1.28,23261273.0,
Argentina,Americas,South America,1969,3.27555,,0.0,,11400.0,,1.42,23605992.0,
Argentina,Americas,South America,1970,3.45085,,0.0,,11900.0,,1.41,23973062.0,
Argentina,Americas,South America,1971,3.64975,1.38065361456991,0.00125,,12200.0,,1.41,24366442.0,
Argentina,Americas,South America,1972,3.63753,1.37944415337813,0.00125,,12200.0,,1.38,24782950.0,
Argentina,Americas,South America,1973,3.73045,1.4115180886316,0.00121,,12500.0,,1.37,25213388.0,
Argentina,Americas,South America,1974,3.72636,1.4151055614619,0.0012,,13000.0,,1.25,25644505.0,
Argentina,Americas,South America,1975,3.64149,1.37844970293992,0.00118,,12800.0,,1.5,26066975.0,
Argentina,Americas,South America,1976,3.76843,1.40364570397388,0.00117,,12600.0,,2.8,26477153.0,
Argentina,Americas,South America,1977,3.749530000000001,1.42028932706752,0.00122,,13300.0,,2.96,26878567.0,
Argentina,Americas,South America,1978,3.76241,1.42476107296777,0.00124,,12700.0,,3.49,27277742.0,
Argentina,Americas,South America,1979,3.99837,1.48355506071636,0.00131,,13500.0,0.0,3.45,27684530.0,
Argentina,Americas,South America,1980,3.8685,1.48660586313197,0.0013800000000000002,,13500.0,40.8,3.1,28105889.0,
Argentina,Americas,South America,1981,3.57464,1.42976541093115,0.0013800000000000002,,12600.0,0.0,3.47,28543366.0,
Argentina,Americas,South America,1982,3.56676,1.41625281972452,0.0013800000000000002,,12100.0,0.0,2.7,28993989.0,
Argentina,Americas,South America,1983,3.57172,1.41937341493759,0.00143,,12400.0,0.0,2.74,29454739.0,
Argentina,Americas,South America,1984,3.55982,1.44914887729971,0.00144,,12600.0,0.0,2.16,29920907.0,
Argentina,Americas,South America,1985,3.31003,1.36194831430469,0.0014,,11600.0,0.0,2.3,30388781.0,
Argentina,Americas,South America,1986,3.3769400000000003,1.42409093458359,0.00139,,12300.0,42.8,2.31,30857242.0,
Argentina,Americas,South America,1987,3.66884,1.47974193885928,0.0013800000000000002,,12500.0,45.3,2.28,31326473.0,
Argentina,Americas,South America,1988,3.8201,1.50843710495686,0.00146,,12100.0,0.0,2.12,31795515.0,
Argentina,Americas,South America,1989,3.62887,1.44490325385209,0.00147,,11100.0,0.0,1.88,32263559.0,
Argentina,Americas,South America,1990,3.4404,1.41146651956983,0.00148,0.705,10800.0,0.0,1.45,32729740.0,
Argentina,Americas,South America,1991,3.52506,1.43496060066516,0.0015199999999999999,0.713,12000.0,46.8,1.51,33193920.0,0.0
Argentina,Americas,South America,1992,3.60825,1.48945070789009,0.00162,0.72,13300.0,45.5,1.42,33655149.0,0.79
Argentina,Americas,South America,1993,3.47684,1.46943427608146,0.00168,0.725,13900.0,44.9,1.42,34110912.0,0.0
Argentina,Americas,South America,1994,3.56904,1.5524594286543,0.0018100000000000002,0.728,14500.0,45.9,1.46,34558114.0,0.0
Argentina,Americas,South America,1995,3.65631,1.55032987942101,0.0019199999999999998,0.731,13900.0,48.9,1.47,34994818.0,0.6
Argentina,Americas,South America,1996,3.81111,1.57562102062586,0.0020399999999999997,0.738,14500.0,49.5,1.24,35419683.0,0.0
Argentina,Americas,South America,1997,3.85085,1.63888014449084,0.00217,0.746,15500.0,49.1,1.14,35833965.0,0.0
Argentina,Americas,South America,1998,3.85752,1.66264176631389,0.0022,0.753,15900.0,50.7,1.14,36241578.0,0.94
Argentina,Americas,South America,1999,4.01034,1.65337180296702,0.0021899999999999997,0.764,15200.0,49.8,1.22,36648054.0,0.0
Argentina,Americas,South America,2000,3.83522,1.65049336041721,0.00223,0.7709999999999999,14900.0,51.1,1.15,37057453.0,1.07
Argentina,Americas,South America,2001,3.56827,1.55046150733111,0.00227,0.7759999999999999,14100.0,53.3,1.18,37471535.0,0.0
Argentina,Americas,South America,2002,3.29124,1.47079355578487,0.00216,0.77,12400.0,53.8,1.09,37889443.0,0.63
Argentina,Americas,South America,2003,3.52525,1.55382547800861,0.0022199999999999998,0.775,13400.0,50.7,1.06,38309475.0,0.0
Argentina,Americas,South America,2004,4.0686800000000005,1.75538263725374,0.00227,0.78,14400.0,48.3,0.883,38728778.0,0.63
Argentina,Americas,South America,2005,4.14086,1.73141308999567,0.0021899999999999997,0.782,15500.0,47.7,0.847,39145491.0,0.0
Argentina,Americas,South America,2006,4.43443,1.8739162076525,0.00221,0.7879999999999999,16600.0,46.6,0.7879999999999999,39558750.0,0.62
Argentina,Americas,South America,2007,4.38231,1.87138944036519,0.0021100000000000003,0.792,17900.0,46.3,0.7929999999999999,39969903.0,0.0
Argentina,Americas,South America,2008,4.68255,1.93017265469479,0.00209,0.794,18400.0,44.5,0.763,40381860.0,0.78
Argentina,Americas,South America,2009,4.41057,1.86043466616012,0.00202,0.802,17200.0,43.9,0.887,40798641.0,0.0
Argentina,Americas,South America,2010,4.5582,1.84682375517836,,0.816,18700.0,43.0,0.815,41222875.0,0.96
Argentina,Americas,South America,2011,4.60001,,,0.8220000000000001,19600.0,42.3,0.764,41655616.0,0.0
Argentina,Americas,South America,2012,4.56922,,,0.823,19200.0,41.2,0.785,42095224.0,1.46
Argentina,Americas,South America,2013,4.46189,,,0.825,19500.0,41.0,0.838,42538304.0,0.0
Armenia,Asia,Western Asia,1992,1.59975,1.19332886948759,8e-05,0.595,1980.0,0.0,2.1,3449497.0,0.0
Armenia,Asia,Western Asia,1993,0.75843,0.646577990032557,0.00011,0.593,1850.0,0.0,2.12,3369673.0,0.0
Armenia,Asia,Western Asia,1994,0.8225100000000001,0.414996626693491,9e-05,0.597,1990.0,0.0,0.0,3289943.0,0.0
Armenia,Asia,Western Asia,1995,1.05796,0.506306983832391,8e-05,0.603,2170.0,0.0,4.06,3223173.0,0.0
Armenia,Asia,Western Asia,1996,0.8076399999999999,0.557521077742944,0.00022999999999999998,0.609,2340.0,0.0,3.28,3173425.0,0.0
Armenia,Asia,Western Asia,1997,1.03071,0.589980145691832,0.00016999999999999999,0.618,2440.0,0.0,3.91,3137652.0,0.0
Armenia,Asia,Western Asia,1998,1.08011,0.606005401561416,0.00018,0.632,2640.0,0.0,3.53,3112958.0,0.49
Armenia,Asia,Western Asia,1999,0.9742,0.589324032946098,0.00021,0.639,2740.0,36.2,3.7,3093820.0,0.0
Armenia,Asia,Western Asia,2000,1.1264299999999998,0.651264361538547,0.00021,0.644,2930.0,0.0,3.56,3076098.0,0.55
Armenia,Asia,Western Asia,2001,1.1575,0.651636272306503,0.0002,0.645,3220.0,35.4,3.13,3060036.0,0.0
Armenia,Asia,Western Asia,2002,0.99872,0.610102947762986,0.00023999999999999998,0.657,3670.0,34.8,2.7,3047249.0,0.42
Armenia,Asia,Western Asia,2003,1.12907,0.643765801877699,0.00022999999999999998,0.6679999999999999,4210.0,33.0,2.73,3036420.0,0.0
Armenia,Asia,Western Asia,2004,1.20446,0.680194879403594,0.00023999999999999998,0.679,4670.0,37.5,2.74,3025982.0,0.68
Armenia,Asia,Western Asia,2005,1.4436,0.817053680518364,0.00028,0.6920000000000001,5360.0,36.0,2.87,3014917.0,0.0
Armenia,Asia,Western Asia,2006,1.4595,0.829406640858623,0.00028,0.7070000000000001,6110.0,29.7,2.95,3002161.0,0.96
